cartodb_id,from_iso,from_x,from_y,quantity,to_iso,to_x,to_y,created_at,updated_at,the_geom
3245,KZ,67.301774,48.160088,14,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3246,NA,-2.353372,49.340839,38,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3247,PE,-75.311132,-10.151093,65,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3248,GE,43.517448,42.176311,2,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3249,PK,69.385966,29.967022,37,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3250,BE,4.663989,50.642851,21,GT,-90.390002,15.605589,2012/04/22  0:16:18,2012/04/22  0:16:18,
3251,SC,52.229874,-6.354384,2,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3252,CF,20.482826,6.571341,3,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3253,MO,,,4,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3254,TH,101.017438,15.127333,348,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
3255,US,-97.922211,39.381266,5106,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3256,BE,4.663989,50.642851,1,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
3257,KR,128.168944,36.536236,9,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3258,KZ,67.301774,48.160088,1,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3259,US,-97.922211,39.381266,2,KH,104.923981,12.457633,2012/04/22  0:16:18,2012/04/22  0:16:18,
3260,JO,36.435863,31.010192,1,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
3261,SV,-88.866511,13.736897,4,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3262,FI,26.199539,62.777754,12,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3263,FR,2.618787,47.824905,32,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
3264,IR,54.301374,32.565838,37,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3265,RW,29.917652,-1.865506,1,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3266,UA,31.320283,49.322794,3,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3267,AR,-63.998128,-35.376184,454,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3268,PH,122.878708,11.741834,1,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
3269,ID,117.369878,-2.279866,256,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3270,BH,50.559644,26.022407,33,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
3271,AU,134.489563,-25.734968,223,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3272,ZW,29.938669,-19.189459,423,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3273,FR,2.618787,47.824905,4,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3274,KW,47.590604,29.341212,1,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
3275,ZA,23.913711,-28.378272,175,BW,24.316265,-22.212943,2012/04/22  0:16:18,2012/04/22  0:16:18,
3276,US,-97.922211,39.381266,3,MM,96.506921,21.154319,2012/04/22  0:16:18,2012/04/22  0:16:18,
3277,FR,2.618787,47.824905,7,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
3278,PR,-66.462339,18.221329,59,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3279,IQ,43.404716,33.048056,2,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3280,GN,-11.029862,10.785546,2,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3281,TH,101.017438,15.127333,3,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
3282,HR,16.679107,45.664952,2,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3283,LV,24.862593,56.959065,2,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3284,SG,103.808053,1.351616,10,BM,-64.73701,32.31792,2012/04/22  0:16:18,2012/04/22  0:16:18,
3285,DE,10.018343,51.133481,94,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3286,IL,34.865459,31.086887,7,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3287,KW,47.590604,29.341212,18,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
3288,CF,20.482826,6.571341,6,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3289,CM,12.213754,4.806512,3,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3290,FI,26.199539,62.777754,5,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3291,CN,101.901875,35.486703,3,IL,34.865459,31.086887,2012/04/22  0:16:18,2012/04/22  0:16:18,
3292,CI,-5.379007,7.806563,57,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3293,MG,46.705984,-19.373534,17,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3294,DO,-70.109933,18.852633,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
3295,GD,-61.679377,12.112926,2,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3296,DO,-70.109933,18.852633,2,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
3297,CV,-23.967787,15.978966,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3298,MM,96.506921,21.154319,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3299,FR,2.618787,47.824905,1,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3300,BR,-51.619789,-9.588903,21063,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3301,PK,69.385966,29.967022,10,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3302,BO,-64.269605,-16.970662,3,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3303,QA,51.191201,25.315079,1,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3304,SC,52.229874,-6.354384,8,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3305,KW,47.590604,29.341212,8,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3306,PE,-75.311132,-10.151093,89,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3307,PF,-146.41854,-14.85493,1,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3308,MT,14.441921,35.890522,18,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3309,SY,38.505592,35.013048,16,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
3310,SC,52.229874,-6.354384,8,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3311,CD,,,82,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3312,CI,-5.379007,7.806563,79,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3313,SE,17.675409,64.964875,6,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
3314,NE,9.397648,17.426149,12,BJ,2.426674,10.338383,2012/04/22  0:16:18,2012/04/22  0:16:18,
3315,NZ,171.7799,-41.838875,1269,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3316,SE,17.675409,64.964875,1,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3317,CV,-23.967787,15.978966,1,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3318,IM,-4.52585,54.22908,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3319,BH,50.559644,26.022407,28,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3320,TG,1.042553,8.766221,178,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3321,BO,-64.269605,-16.970662,274,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3322,VC,-61.193765,13.254808,8,LC,-60.968712,13.897869,2012/04/22  0:16:18,2012/04/22  0:16:18,
3323,KM,43.675917,-11.892755,35,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3324,ZA,23.913711,-28.378272,49,IE,-7.737649,53.305494,2012/04/22  0:16:18,2012/04/22  0:16:18,
3325,CK,,,118,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3326,CN,101.901875,35.486703,6833,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3327,GA,11.797237,-0.590945,43,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3328,CU,-79.236672,21.946872,1,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3329,SK,19.491651,48.707531,1,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3330,SG,103.808053,1.351616,18,BN,114.562411,4.565467,2012/04/22  0:16:18,2012/04/22  0:16:18,
3331,NA,-2.353372,49.340839,11,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3332,US,-97.922211,39.381266,4185,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3333,KZ,67.301774,48.160088,1,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3334,ES,-3.280887,40.304531,403,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3335,ZM,27.430675,-14.004908,1,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3336,US,-97.922211,39.381266,24517,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3337,PL,19.300636,52.12461,7,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3338,BW,24.316265,-22.212943,8,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3339,ML,-1.252145,17.350335,432,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3340,TH,101.017438,15.127333,3282,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3341,YE,,,2,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3342,LR,-9.307914,6.448092,8,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
3343,TZ,34.823454,-6.270353,1,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
3344,PL,19.300636,52.12461,56,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3345,EG,29.871903,26.494184,5,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3346,BF,-1.573062,12.27793,4,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3347,GW,-14.963483,12.031701,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3348,VC,-61.193765,13.254808,7,MQ,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3349,GN,-11.029862,10.785546,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
3350,IN,79.280398,22.759652,12,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3351,CD,,,1,CY,33.221762,35.045882,2012/04/22  0:16:18,2012/04/22  0:16:18,
3352,UY,-56.012396,-32.799646,4,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
3353,DE,10.018343,51.133481,307,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3354,JP,138.59223,36.386493,33,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3355,BJ,2.426674,10.338383,108,GH,-1.190581,7.280948,2012/04/22  0:16:18,2012/04/22  0:16:18,
3356,CA,-105.75059,55.585901,1,NP,83.938548,28.253007,2012/04/22  0:16:18,2012/04/22  0:16:18,
3357,NI,-85.034783,12.839905,1,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3358,TZ,34.823454,-6.270353,141,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3359,JO,36.435863,31.010192,18,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3360,EG,29.871903,26.494184,1,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3361,VG,,,7,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3362,VN,108.339537,14.315424,81,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3363,NL,5.580444,52.274688,20,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3364,SL,-11.791922,8.560284,113,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3365,CU,-79.236672,21.946872,3,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3366,SR,-55.911826,3.692967,34,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3367,VN,108.339537,14.315424,3,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3368,ZA,23.913711,-28.378272,10,GM,-15.912854,13.444526,2012/04/22  0:16:18,2012/04/22  0:16:18,
3369,ZA,23.913711,-28.378272,4,TN,9.561168,34.110704,2012/04/22  0:16:18,2012/04/22  0:16:18,
3370,FR,2.618787,47.824905,23,BM,-64.73701,32.31792,2012/04/22  0:16:18,2012/04/22  0:16:18,
3371,BD,90.268498,23.843233,2,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3372,NA,-2.353372,49.340839,2,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
3373,LA,102.593737,19.922589,1,KZ,67.301774,48.160088,2012/04/22  0:16:18,2012/04/22  0:16:18,
3374,NP,83.938548,28.253007,1,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3375,CI,-5.379007,7.806563,13,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3376,CZ,15.338412,49.742859,4,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
3377,VE,-65.801997,7.61957,7,TT,-61.253176,10.468643,2012/04/22  0:16:18,2012/04/22  0:16:18,
3378,US,-97.922211,39.381266,8,LC,-60.968712,13.897869,2012/04/22  0:16:18,2012/04/22  0:16:18,
3379,KR,128.168944,36.536236,1,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
3380,MM,96.506921,21.154319,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3381,SN,-14.82088,15.221447,1,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3382,MX,-102.53286,23.950464,287,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3383,BO,-64.269605,-16.970662,12,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3384,BE,4.663989,50.642851,16,PE,-75.311132,-10.151093,2012/04/22  0:16:18,2012/04/22  0:16:18,
3385,MU,57.870755,-20.251868,2,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3386,CU,-79.236672,21.946872,12,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3387,GM,-15.912854,13.444526,4,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3388,GL,-41.389477,74.720912,6334,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3389,CU,-79.236672,21.946872,6,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3390,UG,32.386218,1.279964,1,RW,29.917652,-1.865506,2012/04/22  0:16:18,2012/04/22  0:16:18,
3391,PA,-80.268175,8.704735,4,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3392,DE,10.018343,51.133481,2,MM,96.506921,21.154319,2012/04/22  0:16:18,2012/04/22  0:16:18,
3393,SL,-11.791922,8.560284,13,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3394,SG,103.808053,1.351616,44,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3395,GB,-1.428851,52.576441,3,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
3396,ZA,23.913711,-28.378272,193,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
3397,MY,108.713972,3.198685,20,MG,46.705984,-19.373534,2012/04/22  0:16:18,2012/04/22  0:16:18,
3398,US,-97.922211,39.381266,23,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3399,GB,-1.428851,52.576441,2,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3400,LY,18.02328,27.043961,64,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3401,SK,19.491651,48.707531,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3402,IR,54.301374,32.565838,15,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3403,RU,96.669705,61.994573,160,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3404,AE,54.256172,23.85206,1,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3405,GQ,10.525771,1.61213,1,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3406,AE,54.256172,23.85206,19,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3407,PY,-58.391024,-23.236211,18,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3408,WS,-172.15946,-13.758365,1,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3409,VE,-65.801997,7.61957,30,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3410,UA,31.320283,49.322794,23,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3411,AO,17.912292,-12.099395,17,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3412,MY,108.713972,3.198685,6,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
3413,KE,37.857882,0.529862,8,BW,24.316265,-22.212943,2012/04/22  0:16:18,2012/04/22  0:16:18,
3414,KP,126.847799,40.347099,1,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3415,CH,8.234392,46.802496,2,MN,103.083218,46.835291,2012/04/22  0:16:18,2012/04/22  0:16:18,
3416,AO,17.912292,-12.099395,1,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3417,CH,8.234392,46.802496,23,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
3418,NL,5.580444,52.274688,57,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
3419,CU,-79.236672,21.946872,39,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
3420,SG,103.808053,1.351616,214,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3421,AT,14.300144,47.607798,2,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3422,ID,117.369878,-2.279866,1,SC,52.229874,-6.354384,2012/04/22  0:16:18,2012/04/22  0:16:18,
3423,IR,54.301374,32.565838,66,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3424,VU,167.718149,-16.255052,1,NC,165.715489,-21.316338,2012/04/22  0:16:18,2012/04/22  0:16:18,
3425,SK,19.491651,48.707531,6,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3426,JP,138.59223,36.386493,321,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
3427,UA,31.320283,49.322794,20,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3428,CZ,15.338412,49.742859,1,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3429,LS,28.243011,-29.581,1,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3430,UG,32.386218,1.279964,2,IN,79.280398,22.759652,2012/04/22  0:16:18,2012/04/22  0:16:18,
3431,IT,12.646361,42.504154,6,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
3432,MT,14.441921,35.890522,6,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3433,MX,-102.53286,23.950464,4,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
3434,RU,96.669705,61.994573,2,LK,80.704727,7.608085,2012/04/22  0:16:18,2012/04/22  0:16:18,
3435,TZ,34.823454,-6.270353,7,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3436,CU,-79.236672,21.946872,21,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3437,UY,-56.012396,-32.799646,3,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
3438,NI,-85.034783,12.839905,4,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3439,PT,-8.562731,39.600995,15,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3440,TG,1.042553,8.766221,2,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3441,UM,,,46,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3442,MN,103.083218,46.835291,1,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3443,DZ,2.632388,28.16324,1,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3444,DK,10.046297,55.963398,12,ZC,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3445,CH,8.234392,46.802496,24,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3446,GH,-1.190581,7.280948,15,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3447,NL,5.580444,52.274688,431,CY,33.221762,35.045882,2012/04/22  0:16:18,2012/04/22  0:16:18,
3448,FR,2.618787,47.824905,2,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
3449,TT,-61.253176,10.468643,10,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
3450,SB,159.634315,-8.918216,20,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3451,TD,18.664479,15.361167,8,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3452,VC,-61.193765,13.254808,1,CU,-79.236672,21.946872,2012/04/22  0:16:18,2012/04/22  0:16:18,
3453,CA,-105.75059,55.585901,4,NA,-2.353372,49.340839,2012/04/22  0:16:18,2012/04/22  0:16:18,
3454,RU,96.669705,61.994573,3,SV,-88.866511,13.736897,2012/04/22  0:16:18,2012/04/22  0:16:18,
3455,SV,-88.866511,13.736897,39,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
3456,AE,54.256172,23.85206,2,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3457,GR,23.828554,38.589021,1,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3458,LY,18.02328,27.043961,1,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3459,BB,-59.561955,13.178715,18,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
3460,RU,96.669705,61.994573,95,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3461,NI,-85.034783,12.839905,1,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
3462,NI,-85.034783,12.839905,16,GT,-90.390002,15.605589,2012/04/22  0:16:18,2012/04/22  0:16:18,
3463,NE,9.397648,17.426149,1,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3464,DE,10.018343,51.133481,7,CU,-79.236672,21.946872,2012/04/22  0:16:18,2012/04/22  0:16:18,
3465,TZ,34.823454,-6.270353,1,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
3466,MX,-102.53286,23.950464,1,BZ,-88.686007,17.216854,2012/04/22  0:16:18,2012/04/22  0:16:18,
3467,CL,-72.209377,-37.721037,7,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
3468,PR,-66.462339,18.221329,1,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3469,TR,35.179593,39.060481,1508,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3470,SI,14.694076,46.169458,5,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3471,AF,66.026471,33.838806,2,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3472,RU,96.669705,61.994573,91,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3473,AR,-63.998128,-35.376184,753,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3474,ZA,23.913711,-28.378272,390,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3475,SR,-55.911826,3.692967,49,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
3476,ID,117.369878,-2.279866,53493,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3477,CZ,15.338412,49.742859,76,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3478,GA,11.797237,-0.590945,1,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3479,HU,19.499349,47.060267,972,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3480,PH,122.878708,11.741834,1120,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3481,MW,33.739164,-13.215804,25,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3482,AT,14.300144,47.607798,3,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
